Semana,Fecha,Día,Hora inicio,Hora fin,Especialidad,Actividad,Docente/Responsable,Aula,Tipo,Observaciones
SEMANA 1,JUEVES 4 JUNIO,Jueves,7:00,16:00,Medicina de Urgencias,Curso de Reanimacion Grupo 1 - Dia 1,Docente Andres Ospina y equipo de Medicina de Urgencias,Aula Escenarios de simulacion bloque C  - Pendiente definir,Académico,
SEMANA 1,JUEVES 4 JUNIO,Jueves,7:00,16:00,Medicina Interna,Curso de Reanimacion Grupo 1 - Dia 1,Docente Andres Ospina y equipo de Medicina de Urgencias,Aula Escenarios de simulacion bloque C  - Pendiente definir,Académico,
SEMANA 1,JUEVES 4 JUNIO,Jueves,7:00,16:00,Neurologia,Curso de Reanimacion Grupo 1 - Dia 1,Docente Andres Ospina y equipo de Medicina de Urgencias,Aula Escenarios de simulacion bloque C  - Pendiente definir,Académico,
SEMANA 1,JUEVES 4 JUNIO,Jueves,7:00,16:00,Psiquiatria,Curso de Reanimacion Grupo 1 - Dia 1,Docente Andres Ospina y equipo de Medicina de Urgencias,Aula Escenarios de simulacion bloque C  - Pendiente definir,Académico,
SEMANA 1,JUEVES 4 JUNIO,Jueves,7:00,16:00,Oftalmologia,Curso de Reanimacion Grupo 1 - Dia 1,Docente Andres Ospina y equipo de Medicina de Urgencias,Aula Escenarios de simulacion bloque C  - Pendiente definir,Académico,
SEMANA 1,JUEVES 4 JUNIO,Jueves,7:00,16:00,Mastologia,Curso de Reanimacion Grupo G - Dia 1,Docente Andres Ospina y equipo de Medicina de Urgencias,Aula Escenarios de simulacion bloque C  - Pendiente definir,Académico,
SEMANA 1,JUEVES 4 JUNIO,Jueves,9:00,12:00,Pediatria,Capacitacion simuladores Pediatria: El uso de Super Tory y SimBaby,Grupo de Simulacion,"Aula Laboratorio examen fisico 1, bloque C",Académico,
SEMANA 1,JUEVES 4 JUNIO,Jueves,9:00,12:00,Medicina Critica y Cuidado Intensivo Pediatrico,Capacitacion simuladores Pediatria: El uso de Super Tory y SimBaby,Grupo de Simulacion,"Aula Laboratorio examen fisico 1, bloque C",Académico,
SEMANA 1,JUEVES 4 JUNIO,Jueves,9:00,12:00,Infectologia Pediatrica,Capacitacion simuladores Pediatria: El uso de Super Tory y SimBaby,Grupo de Simulacion,"Aula Laboratorio examen fisico 1, bloque C",Académico,
SEMANA 1,JUEVES 4 JUNIO,Jueves,9:00,12:00,Neonatologia,Capacitacion simuladores Pediatria: El uso de Super Tory y SimBaby,Grupo de Simulacion,"Aula Laboratorio examen fisico 1, bloque C",Académico,
SEMANA 1,JUEVES 4 JUNIO,Jueves,10:00,12:00,Radiologia e imagenes Diagnosticas,Anatomia de craneo y meninges,Dra. Isabel Cristina Rojas,"Aula Laboratorio de Morfologia 3, bloque C",Académico,
SEMANA 1,JUEVES 4 JUNIO,Jueves,13:00,15:00,Pediatria,Anatomia clinica pediatrica,Dra. Isabel Cristina Rojas,"Aula Laboratorio de Morfologia 3, bloque C",Académico,
SEMANA 1,JUEVES 4 JUNIO,Jueves,13:00,15:00,Medicina Critica y Cuidado Intensivo Pediatrico,Anatomia clinica pediatrica,Dra. Isabel Cristina Rojas,"Aula Laboratorio de Morfologia 3, bloque C",Académico,
SEMANA 1,JUEVES 4 JUNIO,Jueves,13:00,15:00,Infectologia Pediatrica,Anatomia clinica pediatrica,Dra. Isabel Cristina Rojas,"Aula Laboratorio de Morfologia 3, bloque C",Académico,
SEMANA 1,JUEVES 4 JUNIO,Jueves,13:00,15:00,Neonatologia,Anatomia clinica pediatrica,Dra. Isabel Cristina Rojas,"Aula Laboratorio de Morfologia 3, bloque C",Académico,
SEMANA 1,JUEVES 4 JUNIO,Jueves,16:30,19:30,Cirugia General,Curso de laparoscopia: Energia en cirugia abierta y cirugia laparoscopica,Michel Ferraro,Aula B1003,Académico,
SEMANA 1,JUEVES 4 JUNIO,Jueves,16:30,19:30,Urologia,Curso de laparoscopia: Energia en cirugia abierta y cirugia laparoscopica,Michel Ferraro,Aula B1003,Académico,
SEMANA 1,JUEVES 4 JUNIO,Jueves,16:30,19:30,Ortopedia y Traumatologia,Curso de laparoscopia: Energia en cirugia abierta y cirugia laparoscopica,Michel Ferraro,Aula B1003,Académico,
SEMANA 1,JUEVES 4 JUNIO,Jueves,16:30,19:30,"Cirugia Plastica, Reconstructiva y Estetica",Curso de laparoscopia: Energia en cirugia abierta y cirugia laparoscopica,Michel Ferraro,Aula B1003 C,Académico,
SEMANA 1,JUEVES 4 JUNIO,Jueves,16:30,19:30,Ginecologia y Obstetricia,Curso de laparoscopia: Energia en cirugia abierta y cirugia laparoscopica,Michel Ferraro,Aula B1003,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,7:00,9:30,Anestesiologia,Caja de herramientas de medicina basada en la evidencia,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,7:00,9:30,Cirugia General,Caja de herramientas de medicina basada en la evidencia,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,7:00,9:30,Urologia,Caja de herramientas de medicina basada en la evidencia,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,7:00,9:30,Ortopedia y Traumatologia,Caja de herramientas de medicina basada en la evidencia,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,7:00,9:30,Dermatologia,Caja de herramientas de medicina basada en la evidencia,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,7:00,9:30,"Cirugia Plastica, Reconstructiva y Estetica",Caja de herramientas de medicina basada en la evidencia,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,7:00,9:30,Pediatria,Caja de herramientas de medicina basada en la evidencia,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,7:00,9:30,Ginecologia y Obstetricia,Caja de herramientas de medicina basada en la evidencia,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,7:00,9:30,Medicina de Urgencias,Caja de herramientas de medicina basada en la evidencia,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,7:00,9:30,Medicina Interna,Caja de herramientas de medicina basada en la evidencia,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,7:00,9:30,Neurologia,Caja de herramientas de medicina basada en la evidencia,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,7:00,9:30,Psiquiatria,Caja de herramientas de medicina basada en la evidencia,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,7:00,9:30,Radiologia e imagenes Diagnosticas,Caja de herramientas de medicina basada en la evidencia,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,7:00,9:30,Oftalmologia,Caja de herramientas de medicina basada en la evidencia,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,7:00,9:30,Cardiologia,Caja de herramientas de medicina basada en la evidencia,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,7:00,9:30,Anestesia Cardiovascular y Toracica,Caja de herramientas de medicina basada en la evidencia,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,7:00,9:30,Cirugia Cardiovascular,Caja de herramientas de medicina basada en la evidencia,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,7:00,9:30,Cardiologia Intervencionista y Hemodinamia,Caja de herramientas de medicina basada en la evidencia,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,7:00,9:30,Electrofisiologia Cardiaca,Caja de herramientas de medicina basada en la evidencia,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,7:00,9:30,Medicina Critica y Cuidado Intensivo Adulto,Caja de herramientas de medicina basada en la evidencia,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,7:00,9:30,Medicina Critica y Cuidado Intensivo Pediatrico,Caja de herramientas de medicina basada en la evidencia,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,7:00,9:30,Dermatopatologia,Caja de herramientas de medicina basada en la evidencia,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,7:00,9:30,Mastologia,Caja de herramientas de medicina basada en la evidencia,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,7:00,9:30,Infectologia Pediatrica,Caja de herramientas de medicina basada en la evidencia,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,7:00,9:30,Dolor y Cuidado Paliativo,Caja de herramientas de medicina basada en la evidencia,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,7:00,9:30,Neonatologia,Caja de herramientas de medicina basada en la evidencia,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,7:00,9:30,Gastroenterologia,Caja de herramientas de medicina basada en la evidencia,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,7:00,9:30,Reumatologia,Caja de herramientas de medicina basada en la evidencia,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,7:00,9:30,Neumologia,Caja de herramientas de medicina basada en la evidencia,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,9:30,10:00,Anestesiologia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,9:30,10:00,Cirugia General,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,9:30,10:00,Urologia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,9:30,10:00,Ortopedia y Traumatologia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,9:30,10:00,Dermatologia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,9:30,10:00,"Cirugia Plastica, Reconstructiva y Estetica",DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,9:30,10:00,Pediatria,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,9:30,10:00,Ginecologia y Obstetricia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,9:30,10:00,Medicina de Urgencias,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,9:30,10:00,Medicina Interna,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,9:30,10:00,Neurologia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,9:30,10:00,Psiquiatria,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,9:30,10:00,Radiologia e imagenes Diagnosticas,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,9:30,10:00,Oftalmologia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,9:30,10:00,Cardiologia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,9:30,10:00,Anestesia Cardiovascular y Toracica,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,9:30,10:00,Cirugia Cardiovascular,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,9:30,10:00,Cardiologia Intervencionista y Hemodinamia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,9:30,10:00,Electrofisiologia Cardiaca,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,9:30,10:00,Medicina Critica y Cuidado Intensivo Adulto,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,9:30,10:00,Medicina Critica y Cuidado Intensivo Pediatrico,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,9:30,10:00,Dermatopatologia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,9:30,10:00,Mastologia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,9:30,10:00,Infectologia Pediatrica,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,9:30,10:00,Dolor y Cuidado Paliativo,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,9:30,10:00,Neonatologia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,9:30,10:00,Gastroenterologia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,9:30,10:00,Reumatologia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,9:30,10:00,Neumologia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,10:00,12:00,Cirugia General,Curso de laparoscopia: Dispositivos de acceso y grapadora,Michel Ferraro,Aula B1202,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,10:00,12:00,Urologia,Curso de laparoscopia: Dispositivos de acceso y grapadora,Michel Ferraro,Aula B1202,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,10:00,12:00,Ortopedia y Traumatologia,Curso de laparoscopia: Dispositivos de acceso y grapadora,Michel Ferraro,Aula B1202,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,10:00,12:00,"Cirugia Plastica, Reconstructiva y Estetica",Curso de laparoscopia: Dispositivos de acceso y grapadora,Michel Ferraro,Aula B1202,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,10:00,12:00,Ginecologia y Obstetricia,Curso de laparoscopia: Dispositivos de acceso y grapadora,Michel Ferraro,Aula B1202,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,10:00,12:00,Psiquiatria,Introduccion Historia Clinica (todos juntos),Dra. Eliana Taborda,Aula B506,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,12:00,13:00,Anestesiologia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,VIERNES 5 JUNIO,Viernes,12:00,13:00,Cirugia General,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,VIERNES 5 JUNIO,Viernes,12:00,13:00,Urologia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,VIERNES 5 JUNIO,Viernes,12:00,13:00,Ortopedia y Traumatologia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,VIERNES 5 JUNIO,Viernes,12:00,13:00,Dermatologia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,VIERNES 5 JUNIO,Viernes,12:00,13:00,"Cirugia Plastica, Reconstructiva y Estetica",ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,VIERNES 5 JUNIO,Viernes,12:00,13:00,Pediatria,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,VIERNES 5 JUNIO,Viernes,12:00,13:00,Ginecologia y Obstetricia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,VIERNES 5 JUNIO,Viernes,12:00,13:00,Medicina de Urgencias,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,VIERNES 5 JUNIO,Viernes,12:00,13:00,Medicina Interna,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,VIERNES 5 JUNIO,Viernes,12:00,13:00,Neurologia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,VIERNES 5 JUNIO,Viernes,12:00,13:00,Psiquiatria,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,VIERNES 5 JUNIO,Viernes,12:00,13:00,Radiologia e imagenes Diagnosticas,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,VIERNES 5 JUNIO,Viernes,12:00,13:00,Oftalmologia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,VIERNES 5 JUNIO,Viernes,12:00,13:00,Cardiologia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,VIERNES 5 JUNIO,Viernes,12:00,13:00,Anestesia Cardiovascular y Toracica,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,VIERNES 5 JUNIO,Viernes,12:00,13:00,Cirugia Cardiovascular,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,VIERNES 5 JUNIO,Viernes,12:00,13:00,Cardiologia Intervencionista y Hemodinamia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,VIERNES 5 JUNIO,Viernes,12:00,13:00,Electrofisiologia Cardiaca,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,VIERNES 5 JUNIO,Viernes,12:00,13:00,Medicina Critica y Cuidado Intensivo Adulto,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,VIERNES 5 JUNIO,Viernes,12:00,13:00,Medicina Critica y Cuidado Intensivo Pediatrico,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,VIERNES 5 JUNIO,Viernes,12:00,13:00,Dermatopatologia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,VIERNES 5 JUNIO,Viernes,12:00,13:00,Mastologia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,VIERNES 5 JUNIO,Viernes,12:00,13:00,Infectologia Pediatrica,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,VIERNES 5 JUNIO,Viernes,12:00,13:00,Dolor y Cuidado Paliativo,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,VIERNES 5 JUNIO,Viernes,12:00,13:00,Neonatologia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,VIERNES 5 JUNIO,Viernes,12:00,13:00,Gastroenterologia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,VIERNES 5 JUNIO,Viernes,12:00,13:00,Reumatologia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,VIERNES 5 JUNIO,Viernes,12:00,13:00,Neumologia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,VIERNES 5 JUNIO,Viernes,13:00,15:00,Anestesiologia,Caja de herramientas de medicina basada en la evidencia / Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,13:00,15:00,Cirugia General,Caja de herramientas de medicina basada en la evidencia / Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,13:00,15:00,Urologia,Caja de herramientas de medicina basada en la evidencia / Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,13:00,15:00,Ortopedia y Traumatologia,Caja de herramientas de medicina basada en la evidencia / Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,13:00,15:00,Dermatologia,Caja de herramientas de medicina basada en la evidencia / Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,13:00,15:00,"Cirugia Plastica, Reconstructiva y Estetica",Caja de herramientas de medicina basada en la evidencia / Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,13:00,15:00,Pediatria,Caja de herramientas de medicina basada en la evidencia / Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,13:00,15:00,Ginecologia y Obstetricia,Caja de herramientas de medicina basada en la evidencia / Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,13:00,15:00,Medicina de Urgencias,Caja de herramientas de medicina basada en la evidencia / Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,13:00,15:00,Medicina Interna,Caja de herramientas de medicina basada en la evidencia / Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,13:00,15:00,Neurologia,Caja de herramientas de medicina basada en la evidencia / Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,13:00,15:00,Psiquiatria,Caja de herramientas de medicina basada en la evidencia / Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,13:00,15:00,Radiologia e imagenes Diagnosticas,Caja de herramientas de medicina basada en la evidencia / Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,13:00,15:00,Oftalmologia,Caja de herramientas de medicina basada en la evidencia / Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,13:00,15:00,Cardiologia,Caja de herramientas de medicina basada en la evidencia / Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,13:00,15:00,Anestesia Cardiovascular y Toracica,Caja de herramientas de medicina basada en la evidencia / Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,13:00,15:00,Cirugia Cardiovascular,Caja de herramientas de medicina basada en la evidencia / Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,13:00,15:00,Cardiologia Intervencionista y Hemodinamia,Caja de herramientas de medicina basada en la evidencia / Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,13:00,15:00,Electrofisiologia Cardiaca,Caja de herramientas de medicina basada en la evidencia / Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,13:00,15:00,Medicina Critica y Cuidado Intensivo Adulto,Caja de herramientas de medicina basada en la evidencia / Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,13:00,15:00,Medicina Critica y Cuidado Intensivo Pediatrico,Caja de herramientas de medicina basada en la evidencia / Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,13:00,15:00,Dermatopatologia,Caja de herramientas de medicina basada en la evidencia / Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,13:00,15:00,Mastologia,Caja de herramientas de medicina basada en la evidencia / Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,13:00,15:00,Infectologia Pediatrica,Caja de herramientas de medicina basada en la evidencia / Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,13:00,15:00,Dolor y Cuidado Paliativo,Caja de herramientas de medicina basada en la evidencia / Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,13:00,15:00,Neonatologia,Caja de herramientas de medicina basada en la evidencia / Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,13:00,15:00,Gastroenterologia,Caja de herramientas de medicina basada en la evidencia / Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,13:00,15:00,Reumatologia,Caja de herramientas de medicina basada en la evidencia / Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,13:00,15:00,Neumologia,Caja de herramientas de medicina basada en la evidencia / Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:00,15:30,Anestesiologia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:00,15:30,Cirugia General,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:00,15:30,Urologia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:00,15:30,Ortopedia y Traumatologia,DESCANSO,No aplica,No aplica,Descanso,
